Employee_ID,Department,Age,Salary,Projects_Completed,Working_Hours,Performance_Score,Promotion_Status
E102608,Finance,47,76404,4,49,66,No
E102609,Sales,59,49569,23,47,77,Yes
E102610,Support,33,84437,8,54,67,No
E102611,Support,58,78506,3,45,57,No
E102612,Finance,45,55738,3,34,32,No
E102613,Sales,37,36772,15,48,68,No
E102614,IT,34,120410,23,33,71,No
E102615,Sales,46,49731,16,35,52,No
E102616,IT,25,40131,14,55,68,No
E102617,Operations,32,96324,3,46,51,No
E102618,Engineering,53,84097,5,36,31,No
E102619,Operations,28,111720,15,53,87,Yes
E102620,Operations,32,126433,3,52,60,No
E102621,Engineering,49,32889,5,36,39,No
E102622,Sales,44,39569,4,38,47,No
E102623,Support,44,117193,15,42,59,No
E102624,Sales,49,105677,24,49,99,Yes
E102625,IT,47,115192,15,43,73,No
E102626,Finance,46,117154,9,45,53,No
E102627,IT,50,107470,8,52,58,No
E102628,Finance,40,138073,3,38,39,No
E102629,Operations,54,118822,13,44,82,Yes
E102630,Engineering,57,37612,3,34,28,No
E102631,Operations,35,81644,11,47,58,No
E102632,HR,35,62069,23,50,100,Yes
E102633,Sales,56,111741,9,49,61,No
E102634,Finance,51,57331,3,37,43,No
E102635,IT,49,85897,17,44,86,Yes
E102636,Engineering,38,43934,12,50,49,No
E102637,Finance,24,40095,12,54,72,No
E102638,IT,37,121494,13,38,53,No
E102639,Sales,51,132544,17,48,66,No
E102640,Operations,50,48706,0,58,34,No
E102641,Sales,36,73516,20,55,74,No
E102642,Marketing,46,133602,15,51,76,Yes
E102643,HR,59,127008,14,35,49,No
E102644,Marketing,59,64629,21,33,58,No
E102645,Engineering,44,76910,24,40,81,Yes
E102646,Finance,46,118540,4,58,55,No
E102647,Engineering,28,50431,5,39,54,No
E102648,Operations,43,86733,5,32,26,No
E102649,IT,38,70088,2,30,39,No
E102650,Sales,39,74135,15,41,63,No
E102651,Marketing,31,145786,11,52,62,No
E102652,Support,31,68015,3,44,36,No
E102653,Marketing,28,130038,0,44,52,No
E102654,Operations,59,61385,3,50,57,No
E102655,Marketing,48,100199,0,43,28,No
E102656,Operations,54,68677,20,55,91,Yes
E102657,Support,22,148104,7,36,18,No
E102658,Engineering,55,42818,23,46,72,No
E102659,Sales,25,118222,4,53,48,No
E102660,Finance,38,93001,1,48,36,No
E102661,IT,25,53977,11,36,61,No
E102662,Finance,47,79832,21,57,75,No
E102663,Engineering,25,70931,16,32,40,No
E102664,IT,22,113990,6,59,71,No
E102665,Marketing,28,108894,10,32,45,No
E102666,Support,51,102204,3,55,53,No
E102667,Support,30,75784,4,54,77,No
E102668,HR,56,136305,5,58,70,No
E102669,Engineering,29,39921,10,47,73,No
E102670,Engineering,45,64959,0,59,54,No
E102671,Sales,40,62328,24,49,85,Yes
E102672,Finance,57,38859,9,51,58,No
E102673,Engineering,48,119506,19,43,83,Yes
E102674,Engineering,53,104408,23,32,76,Yes
E102675,Marketing,35,114766,20,57,90,Yes
E102676,Marketing,39,56708,10,55,75,No
E102677,IT,49,48847,23,59,100,Yes
E102678,Operations,50,85989,16,55,76,Yes
E102679,Operations,37,122641,7,36,38,No
E102680,HR,56,34922,12,36,56,No
E102681,Operations,52,99928,19,34,45,No
E102682,Sales,25,82335,17,32,61,No
E102683,HR,58,43541,21,47,71,No
E102684,IT,38,49551,15,44,76,Yes
E102685,Marketing,47,49381,1,49,66,No
E102686,Operations,25,143319,4,43,37,No
E102687,Finance,51,85673,17,58,74,No
E102688,Marketing,51,131531,2,33,26,No
E102689,Support,43,52948,21,56,91,Yes
E102690,Sales,32,122264,16,53,86,Yes
E102691,Marketing,23,89072,15,37,61,No
E102692,Sales,33,97560,5,58,61,No
E102693,Sales,51,112249,18,50,81,Yes
E102694,Sales,57,32486,6,42,35,No
E102695,IT,39,96691,17,51,87,Yes
E102696,Sales,47,40082,13,37,71,No
E102697,Sales,28,132781,5,44,35,No
E102698,Support,22,114105,7,46,37,No
E102699,Finance,47,37086,14,34,49,No
E102700,HR,44,97853,14,49,59,No
E102701,Engineering,47,131925,14,33,39,No
E102702,Support,27,100027,15,40,48,No
E102703,HR,27,45916,0,47,38,No
E102704,Sales,29,45248,10,39,47,No
E102705,Finance,45,98047,24,46,91,Yes
E102706,Marketing,43,54226,4,59,57,No
E102707,Finance,40,55025,4,44,33,No
E102708,Support,58,137850,20,35,66,No
E102709,Sales,39,78380,5,52,46,No
E102710,Finance,52,37848,1,50,51,No
E102711,Operations,58,44274,5,45,31,No
E102712,Finance,51,84545,13,44,41,No
E102713,Sales,54,126494,10,37,32,No
E102714,IT,31,145981,3,38,31,No
E102715,Operations,58,65233,23,40,75,No
E102716,Finance,33,46304,24,56,100,Yes
E102717,Engineering,51,143973,8,31,32,No
E102718,Engineering,48,41294,23,56,89,Yes
E102719,Finance,30,56425,2,42,53,No
E102720,IT,42,98711,15,33,65,No
E102721,Marketing,33,136153,10,56,81,No
E102722,Sales,50,140777,3,38,39,No
E102723,Engineering,54,123311,0,34,29,No
E102724,Marketing,36,39425,24,48,82,Yes
E102725,Finance,23,121549,20,51,87,Yes
E102726,Support,39,123464,21,32,55,No
E102727,Marketing,24,74990,15,59,74,No
E102728,Operations,28,136748,18,50,64,No
E102729,HR,39,103746,15,32,56,No
E102730,Engineering,59,98295,10,35,48,No
E102731,Finance,58,46091,7,57,63,No
E102732,Support,54,149943,22,39,70,No
E102733,Sales,52,30002,0,34,6,No
E102734,Support,32,80411,20,59,97,Yes
E102735,IT,25,70958,8,54,62,No
E102736,Operations,39,125696,11,32,53,No
E102737,Finance,25,50707,21,51,89,Yes
E102738,Sales,55,45248,7,53,69,No
E102739,IT,50,101309,16,36,59,No
E102740,IT,45,108322,9,51,65,No
E102741,Finance,43,81720,6,59,76,No
E102742,Operations,23,45037,18,47,74,No
E102743,Marketing,27,97421,24,52,99,Yes
E102744,Marketing,46,135364,5,37,34,No
E102745,IT,42,111867,20,30,59,No
E102746,Marketing,37,70612,23,54,100,Yes
E102747,HR,52,118031,23,33,76,Yes
E102748,IT,35,43450,18,53,78,Yes
E102749,IT,49,39491,17,55,88,Yes
E102750,Sales,53,147026,14,36,42,No
E102751,Marketing,49,104804,1,43,35,No
E102752,Operations,30,148446,13,42,51,No
E102753,IT,43,123293,20,39,75,No
E102754,Support,53,149498,9,52,63,No
E102755,Operations,26,137443,15,47,73,No
E102756,HR,44,36791,6,30,40,No
E102757,Sales,26,135475,7,33,33,No
E102758,Finance,53,58314,9,57,66,No
E102759,Operations,31,81883,14,45,66,No
E102760,IT,36,124119,7,45,43,No
E102761,HR,28,145557,12,47,64,No
E102762,Engineering,50,117086,11,37,51,No
E102763,HR,24,95629,7,39,47,No
E102764,HR,40,131291,14,45,70,No
E102765,Sales,31,141151,11,52,52,No
E102766,Finance,49,39967,10,53,55,No
E102767,Engineering,50,111754,18,40,56,No
E102768,Marketing,36,73220,13,35,53,No
E102769,Marketing,56,104163,17,30,51,No
E102770,Operations,27,34947,12,59,56,No
E102771,HR,33,69419,3,58,79,No
E102772,Support,59,86131,16,58,66,No
E102773,Sales,34,118714,18,41,70,No
E102774,Support,50,58876,8,54,70,No
E102775,Sales,40,118444,22,35,63,No
E102776,Marketing,24,131448,6,57,71,No
E102777,Operations,29,49971,0,42,24,No
E102778,Operations,29,92539,6,55,64,No
E102779,Operations,41,128120,6,46,29,No
E102780,Engineering,25,79228,19,30,70,No
E102781,Finance,42,104495,6,37,40,No
E102782,Engineering,24,58261,7,51,43,No
E102783,IT,29,136601,15,37,65,No
E102784,IT,44,91260,2,53,68,No
E102785,Support,37,134998,12,40,47,No
E102786,Finance,34,111371,9,43,51,No
E102787,Marketing,24,114793,17,53,76,Yes
E102788,Finance,30,33346,6,39,35,No
E102789,Sales,35,126343,20,44,68,No
E102790,IT,34,125954,20,36,61,No
E102791,HR,28,86176,4,36,29,No
E102792,HR,36,82300,22,39,71,No
E102793,Marketing,28,41340,24,33,67,No
E102794,Sales,59,63012,23,54,100,Yes
E102795,Support,55,65393,21,57,100,Yes
E102796,Engineering,43,132153,6,47,37,No
E102797,Sales,45,105133,24,56,93,Yes
E102798,HR,58,55557,21,54,100,Yes
E102799,HR,22,94204,16,39,66,No
E102800,Support,31,103273,3,48,51,No
E102801,IT,37,142328,23,43,84,Yes
E102802,Sales,29,140304,22,42,76,Yes
E102803,Sales,46,136637,15,44,66,No
E102804,HR,33,47276,18,45,70,No
E102805,Engineering,46,84639,9,31,48,No
E102806,Marketing,38,37310,2,58,54,No
E102807,Operations,47,65167,2,33,26,No
E102808,Marketing,35,132944,16,50,83,Yes
E102809,Sales,57,114880,9,47,55,No
E102810,Marketing,44,40391,16,58,85,Yes
E102811,HR,27,80621,21,46,78,Yes
E102812,HR,26,40892,16,39,62,No
E102813,Support,46,106733,20,56,88,Yes
E102814,Sales,39,108586,3,50,45,No
E102815,Support,34,66142,20,38,63,No
E102816,Sales,35,75679,22,44,79,Yes
E102817,Operations,49,71615,5,57,73,No
E102818,Operations,39,77553,11,41,61,No
E102819,IT,49,139264,24,50,76,Yes
E102820,Sales,48,109071,21,57,90,Yes
E102821,Engineering,53,71002,24,56,93,Yes
E102822,Marketing,30,138807,19,55,72,No
E102823,Sales,53,100658,16,38,64,No
E102824,Finance,41,39852,16,43,67,No
E102825,IT,49,35387,9,42,73,No
E102826,Finance,54,127295,6,57,61,No
E102827,HR,25,135935,15,55,72,No
E102828,Operations,55,69994,12,35,41,No
E102829,Marketing,24,133412,2,48,41,No
E102830,Sales,47,146912,1,33,32,No
E102831,Finance,29,130414,15,49,80,Yes
E102832,Marketing,27,63725,5,46,78,No
E102833,HR,37,102682,5,48,40,No
E102834,Operations,45,30560,12,32,47,No
E102835,Engineering,51,86565,6,58,59,No
E102836,IT,34,31312,4,43,47,No
E102837,Marketing,26,48205,23,46,99,Yes
E102838,Marketing,46,41595,6,42,55,No
E102839,Engineering,41,117566,1,38,20,No
E102840,Marketing,39,51329,16,56,90,Yes
E102841,HR,39,133678,12,30,23,No
E102842,HR,23,98187,24,54,73,No
E102843,Engineering,31,105542,20,46,77,Yes
E102844,IT,33,138237,20,45,84,Yes
E102845,Sales,34,149389,15,47,74,No
E102846,Finance,32,144476,19,31,78,Yes
E102847,Sales,40,65645,1,43,39,No
E102848,Marketing,56,117502,4,51,52,No
E102849,Finance,47,123382,17,52,92,Yes
E102850,Support,35,117310,6,56,59,No
E102851,Engineering,45,99619,10,46,63,No
E102852,Engineering,22,63513,24,32,75,No
E102853,IT,43,38749,24,31,59,No
E102854,Finance,44,60783,10,37,52,No
E102855,HR,40,90645,21,54,100,Yes
E102856,Finance,39,112861,16,58,97,Yes
E102857,Marketing,33,83175,15,31,43,No
E102858,HR,49,114216,12,31,69,No
E102859,Operations,49,92709,21,55,99,Yes
E102860,Operations,54,47323,4,38,42,No
E102861,Support,40,80762,19,59,92,Yes
E102862,Operations,49,118220,15,49,80,Yes
E102863,Engineering,58,94222,21,50,87,Yes
E102864,Finance,47,64493,21,58,96,Yes
E102865,Operations,56,88328,15,56,80,Yes
E102866,Sales,55,42213,15,54,89,Yes
E102867,IT,56,127367,13,35,61,No
E102868,Sales,37,137832,5,55,59,No
E102869,Operations,59,76930,1,41,20,No
E102870,Support,34,57713,13,54,75,No
E102871,IT,44,137157,15,38,52,No
E102872,Marketing,43,102723,22,36,66,No
E102873,Sales,37,128336,19,59,92,Yes
E102874,Support,49,62583,12,41,47,No
E102875,Finance,56,143197,14,55,62,No
E102876,Finance,29,109944,11,54,74,No
E102877,Sales,43,52369,8,34,41,No
E102878,Operations,42,77928,17,45,72,No
E102879,Support,47,98950,20,34,70,No
E102880,Finance,42,145844,13,41,53,No
E102881,Marketing,46,49510,19,53,89,Yes
E102882,HR,22,42120,24,55,100,Yes
E102883,Operations,27,129847,3,49,46,No
E102884,Support,44,128575,7,38,63,No
E102885,Marketing,44,35295,7,52,61,No
E102886,Support,44,50460,21,36,61,No
E102887,IT,53,44963,21,58,100,Yes
E102888,Marketing,51,107116,15,48,70,No
E102889,Operations,34,117822,23,49,99,Yes
E102890,IT,39,57328,9,52,69,No
E102891,Operations,44,114629,24,40,77,Yes
E102892,Finance,36,51605,20,56,100,Yes
E102893,HR,54,140901,16,59,82,Yes
E102894,Operations,42,74813,0,50,22,No
E102895,Operations,44,76371,17,41,76,Yes
E102896,Finance,48,138241,9,32,44,No
E102897,Engineering,39,77598,20,46,92,Yes
E102898,Finance,45,90776,3,36,24,No
E102899,IT,28,102258,0,51,43,No
E102900,Finance,41,70969,3,39,33,No
E102901,Finance,48,66912,3,52,62,No
E102902,HR,27,68374,3,44,49,No
E102903,Finance,48,102302,16,59,89,Yes
E102904,Support,30,92784,8,31,39,No
E102905,Operations,52,79882,18,42,59,No
E102906,Support,42,45928,12,57,84,Yes
E102907,HR,47,51274,3,33,37,No
E102908,Sales,34,64416,4,47,71,No
E102909,Engineering,44,116148,12,53,76,Yes
E102910,Support,41,90998,22,52,97,Yes
E102911,HR,58,130434,15,30,55,No
E102912,IT,49,142696,21,31,56,No
E102913,Sales,38,59047,4,31,42,No
E102914,HR,49,73356,7,33,37,No
E102915,HR,23,67134,15,32,50,No
E102916,Engineering,46,97042,0,46,38,No
E102917,Operations,27,81310,22,57,96,Yes
E102918,Support,32,147604,5,43,41,No
E102919,IT,59,110758,10,31,43,No
E102920,Marketing,27,42363,15,45,67,No
E102921,Support,32,115149,4,40,38,No
E102922,Marketing,35,74563,15,54,84,Yes
E102923,HR,23,60628,6,42,47,No
E102924,Finance,24,138162,18,30,50,No
E102925,IT,56,140920,0,54,41,No
E102926,Sales,54,99672,8,52,63,No
E102927,Finance,45,76246,17,31,48,No
E102928,Finance,40,41161,12,31,37,No
E102929,Support,39,130993,14,50,64,No
E102930,IT,45,119110,2,58,60,No
E102931,Operations,56,122438,23,34,83,Yes
E102932,HR,22,32810,9,33,45,No
E102933,HR,57,89860,8,41,58,No
E102934,HR,46,107199,12,55,73,No
E102935,HR,55,101688,15,55,81,Yes
E102936,Support,46,95548,2,58,74,No
E102937,Marketing,37,92363,21,57,100,Yes
E102938,HR,55,41162,22,32,76,Yes
E102939,Marketing,50,117858,14,49,68,No
E102940,Marketing,40,103535,16,39,63,No
E102941,Operations,44,37219,13,49,73,No
E102942,HR,40,100864,6,47,46,No
E102943,Engineering,46,33621,19,50,58,No
E102944,Sales,37,148371,15,50,78,Yes
E102945,Finance,30,119792,20,50,94,Yes
E102946,Marketing,22,74433,7,56,66,No
E102947,IT,40,149998,3,56,51,No
E102948,IT,54,106850,19,39,65,No
E102949,Sales,55,96188,23,30,46,No
E102950,IT,37,84951,14,35,51,No
E102951,Engineering,39,111718,4,40,29,No
E102952,IT,55,137116,12,31,38,No
E102953,Finance,46,66558,5,36,26,No
E102954,Finance,27,45659,4,49,38,No
E102955,Marketing,42,64413,16,50,66,No
E102956,HR,27,40435,6,50,62,No
E102957,Operations,53,149200,5,50,49,No
E102958,Engineering,52,83911,1,47,31,No
E102959,Marketing,31,58067,10,50,72,No
E102960,Engineering,51,117794,6,48,55,No
E102961,HR,39,123823,21,33,42,No
E102962,Support,45,99224,20,42,84,Yes
E102963,IT,30,103225,7,47,55,No
E102964,IT,52,31379,4,49,59,No
E102965,Operations,36,132547,17,58,85,Yes
E102966,HR,25,138541,21,54,100,Yes
E102967,Marketing,30,57624,15,53,74,No
E102968,Operations,30,121500,13,42,34,No
E102969,HR,47,118427,11,59,68,No
E102970,Sales,25,144634,16,56,88,Yes
E102971,Finance,38,87745,4,57,62,No
E102972,Operations,37,81805,13,48,66,No
E102973,Operations,36,133915,5,46,39,No
E102974,Marketing,56,42516,14,30,48,No
E102975,Engineering,26,109422,6,35,38,No
E102976,Sales,26,115843,13,48,67,No
E102977,Marketing,41,54843,17,49,82,Yes
E102978,HR,36,142020,0,30,22,No
E102979,HR,39,35912,5,37,36,No
E102980,HR,23,51514,2,46,33,No
E102981,Support,50,117359,4,50,66,No
E102982,HR,34,87032,11,51,87,Yes
E102983,Engineering,25,58797,10,44,74,No
E102984,Sales,31,36449,12,47,71,No
E102985,IT,52,31725,15,36,40,No
E102986,Finance,29,111406,17,45,54,No
E102987,Engineering,24,39304,16,36,54,No
E102988,Engineering,30,103058,16,46,71,No
E102989,Support,51,43663,10,33,43,No
E102990,IT,32,100320,19,41,73,No
E102991,IT,56,105008,9,42,38,No
E102992,Finance,58,145920,15,33,70,No
E102993,Finance,34,124488,1,50,61,No
E102994,IT,57,105591,16,30,39,No
E102995,HR,34,125044,21,30,43,No
E102996,Engineering,33,42676,19,36,64,No
E102997,Marketing,58,55192,9,38,60,No
E102998,Finance,31,54722,12,30,44,No
E102999,Support,30,37446,11,45,63,No
E103000,Support,28,149304,14,47,64,No
E103001,Finance,23,34725,6,51,59,No
E103002,IT,44,115597,21,44,88,Yes
E103003,Sales,42,143073,20,35,70,No
E103004,Marketing,44,118207,12,31,51,No
E103005,Marketing,50,87632,11,38,35,No
E103006,Finance,35,96945,11,33,67,No
E103007,HR,47,103741,1,42,20,No
E103008,Sales,26,46365,4,52,56,No
E103009,Marketing,52,95792,24,51,92,Yes
E103010,Finance,46,94857,24,40,79,Yes
E103011,Support,52,146409,1,42,45,No
E103012,Marketing,41,45704,22,40,69,No
E103013,Operations,38,80575,19,48,75,No
E103014,Sales,23,59902,12,37,41,No
E103015,Sales,46,149641,2,36,42,No
E103016,Operations,34,131294,10,54,71,No
E103017,Engineering,49,31195,15,45,74,No
E103018,Support,27,149247,0,32,31,No
E103019,Operations,24,83517,18,46,95,Yes
E103020,IT,56,64012,10,47,79,No
E103021,IT,39,41415,8,57,72,No
E103022,Finance,32,69534,13,56,79,Yes
E103023,Sales,41,51686,8,44,47,No
E103024,Engineering,26,107198,6,57,72,No
E103025,Engineering,40,144514,15,46,76,Yes
E103026,Marketing,43,58743,2,40,29,No
E103027,Marketing,40,62161,18,34,68,No
E103028,Operations,37,91313,3,45,54,No
E103029,Engineering,45,145994,6,44,38,No
E103030,Operations,25,138617,22,39,77,Yes
E103031,Support,36,32402,11,43,57,No
E103032,Operations,46,93190,17,31,55,No
E103033,Marketing,56,145184,4,45,36,No
E103034,Sales,35,82551,22,48,67,No
E103035,Operations,40,43275,22,37,65,No
E103036,HR,59,58182,21,44,70,No
E103037,Sales,57,44915,9,39,52,No
E103038,Engineering,28,30909,11,59,80,Yes
E103039,Engineering,51,144110,7,34,42,No
E103040,Operations,40,95908,18,49,65,No
E103041,Sales,46,52620,14,45,55,No
E103042,Marketing,37,64112,0,50,38,No
E103043,Marketing,29,104051,2,55,54,No
E103044,IT,39,32431,17,51,76,Yes
E103045,Engineering,49,116590,17,41,70,No
E103046,Finance,37,92175,1,52,58,No
E103047,IT,40,147472,4,59,53,No
E103048,Marketing,38,62624,0,42,25,No
E103049,Sales,34,106121,9,38,49,No
E103050,Support,28,91264,19,46,76,Yes
E103051,Marketing,48,143766,9,49,68,No
E103052,Sales,31,61958,4,57,60,No
E103053,IT,55,31695,17,41,85,Yes
E103054,Engineering,57,130211,20,54,73,No
E103055,Marketing,46,149502,14,34,61,No
E103056,Operations,27,79932,19,53,88,Yes
E103057,Sales,45,129323,7,41,33,No
E103058,Engineering,39,74225,16,30,31,No
E103059,Support,44,31403,11,49,54,No
E103060,Support,27,113346,20,57,100,Yes
E103061,Finance,50,104391,11,45,71,No
E103062,Sales,46,68636,0,59,54,No
E103063,IT,38,40839,3,41,36,No
E103064,Finance,45,95546,7,38,35,No
E103065,Finance,32,134634,0,42,33,No
E103066,HR,47,77829,14,46,62,No
E103067,Marketing,55,39230,17,46,90,Yes
E103068,Sales,49,81977,0,33,11,No
E103069,Finance,24,70232,10,43,60,No
E103070,HR,32,143050,22,48,100,Yes
E103071,IT,59,131307,1,36,37,No
E103072,Engineering,35,124792,0,56,40,No
E103073,Operations,47,55651,11,32,29,No
E103074,Operations,42,127919,15,30,53,No
E103075,Sales,51,69963,21,41,77,Yes
E103076,Finance,29,85872,21,44,91,Yes
E103077,Operations,41,147776,9,40,55,No
E103078,Marketing,53,109198,17,39,60,No
E103079,Operations,43,43739,14,31,44,No
E103080,Operations,28,93294,16,55,69,No
E103081,Operations,30,78356,9,58,73,No
E103082,Support,22,31789,2,33,14,No
E103083,HR,50,49420,20,46,88,Yes
E103084,Finance,29,119297,15,46,75,No
E103085,Marketing,25,135902,5,57,68,No
E103086,Finance,56,67606,2,59,46,No
E103087,Support,24,68640,8,37,43,No
E103088,Sales,28,148341,10,52,63,No
E103089,Sales,48,74135,20,43,77,Yes
E103090,Sales,22,67067,12,53,77,Yes
E103091,IT,48,88420,17,58,82,Yes
E103092,Operations,37,47357,21,33,61,No
E103093,IT,59,69851,23,35,79,Yes
E103094,HR,28,68262,21,58,84,Yes
E103095,Sales,44,106853,3,48,40,No
E103096,Support,32,88643,21,56,93,Yes
E103097,Marketing,54,148094,23,58,100,Yes
E103098,Finance,57,51534,7,53,52,No
E103099,Operations,58,121270,12,33,65,No
E103100,Engineering,38,131433,9,32,27,No
E103101,Marketing,56,62872,1,49,60,No
E103102,Operations,26,135737,7,35,52,No
E103103,IT,53,37689,5,56,47,No
E103104,IT,24,99103,15,52,60,No
E103105,Marketing,56,116268,17,36,68,No
E103106,IT,35,116310,16,43,64,No
E103107,Sales,52,118731,5,41,33,No
E103108,HR,52,145869,12,45,80,Yes
E103109,Finance,38,67412,22,49,75,No
E103110,HR,45,77734,13,37,47,No
E103111,Operations,44,139634,20,52,80,Yes
E103112,Finance,39,117793,9,31,11,No
E103113,Support,35,99930,23,42,81,Yes
E103114,Finance,36,131838,10,37,39,No
E103115,HR,36,52228,12,54,81,Yes
E103116,Marketing,27,107924,11,50,75,No
E103117,Finance,48,41319,8,49,61,No
E103118,Support,36,36475,3,45,46,No
E103119,Support,57,127091,6,33,37,No
E103120,Support,29,113694,23,58,93,Yes
E103121,HR,36,44728,21,45,74,No
E103122,Finance,24,140310,1,49,58,No
E103123,Engineering,34,59545,6,35,45,No
E103124,Marketing,55,126636,8,56,69,No
E103125,Sales,45,111686,4,33,38,No
E103126,Finance,53,128750,14,45,65,No
E103127,Support,53,128412,17,52,82,Yes
E103128,Engineering,51,91756,3,52,58,No
E103129,Sales,34,98775,18,50,59,No
E103130,Sales,22,68699,19,42,81,Yes
E103131,Operations,55,66821,6,34,45,No
E103132,Finance,36,60615,7,44,43,No
E103133,HR,35,43746,16,55,94,Yes
E103134,Finance,50,116457,12,37,30,No
E103135,Engineering,55,52745,23,36,77,Yes
E103136,Sales,39,31245,20,43,76,Yes
E103137,Finance,28,147408,22,36,68,No
E103138,HR,50,142143,10,51,65,No
E103139,Operations,52,54853,0,36,33,No
E103140,Finance,46,57632,1,52,30,No
E103141,Marketing,59,42856,16,55,92,Yes
E103142,Operations,35,86893,4,59,59,No
E103143,HR,29,100641,5,47,61,No
E103144,Engineering,48,131226,24,59,100,Yes
E103145,Sales,23,98049,23,39,72,No
E103146,Finance,38,88182,6,47,52,No
E103147,HR,58,32801,20,43,75,No
E103148,Operations,35,127881,14,39,75,No
E103149,Marketing,46,109431,18,36,52,No
E103150,HR,51,69749,15,59,80,Yes
E103151,IT,50,103757,24,55,82,Yes
E103152,Support,41,85654,12,36,52,No
E103153,Marketing,42,101574,4,36,29,No
E103154,Operations,43,127567,2,34,24,No
E103155,Engineering,56,85381,2,30,39,No
E103156,Sales,58,88601,18,43,63,No
E103157,Operations,37,45082,13,47,65,No
E103158,Support,38,44648,15,42,60,No
E103159,Engineering,37,30364,21,54,87,Yes
E103160,Finance,23,64568,16,37,88,Yes
E103161,HR,25,109646,3,37,17,No
E103162,IT,42,101494,12,39,61,No
E103163,Marketing,55,104632,7,46,77,No
E103164,Marketing,51,37436,18,35,73,No
E103165,HR,27,116713,4,44,45,No
E103166,IT,38,56754,1,44,27,No
E103167,HR,46,90194,14,54,90,Yes
E103168,Finance,26,54544,1,45,49,No
E103169,Support,26,90180,10,37,33,No
E103170,Engineering,41,93295,12,48,62,No
E103171,Operations,37,42638,22,49,75,No
E103172,Marketing,58,95715,9,44,26,No
E103173,Finance,30,99409,2,32,14,No
E103174,Engineering,26,148648,4,35,35,No
E103175,Finance,23,113106,2,59,65,No
E103176,IT,30,143759,5,54,56,No
E103177,Marketing,57,47157,12,37,66,No
E103178,Operations,43,75565,9,45,66,No
E103179,HR,43,99996,18,44,72,No
E103180,HR,43,143620,7,42,46,No
E103181,Engineering,55,95888,17,55,88,Yes
E103182,Operations,50,86095,2,49,47,No
E103183,Support,59,94947,23,44,69,No
E103184,Sales,54,117122,23,47,83,Yes
E103185,IT,39,100880,16,42,73,No
E103186,Engineering,28,34507,7,53,75,No
E103187,Sales,22,133134,9,37,56,No
E103188,Finance,54,73988,1,43,41,No
E103189,IT,22,128421,11,57,89,Yes
E103190,Finance,45,46865,22,40,80,Yes
E103191,Support,25,132591,5,35,35,No
E103192,Operations,25,57213,1,59,72,No
E103193,Marketing,39,85954,20,53,95,Yes
E103194,IT,48,87450,22,54,100,Yes
E103195,Sales,53,34477,23,58,88,Yes
E103196,Support,54,92222,2,30,15,No
E103197,Marketing,49,36533,16,54,73,No
E103198,HR,57,79395,6,31,35,No
E103199,Sales,27,53396,20,59,100,Yes
E103200,Engineering,37,42755,4,42,31,No
E103201,HR,55,30865,22,30,73,No
E103202,Support,44,41173,0,53,36,No
E103203,HR,45,88905,7,53,83,No
E103204,Engineering,34,68097,11,56,57,No
E103205,IT,39,63371,13,33,57,No
E103206,HR,34,134060,15,53,86,Yes
E103207,Operations,58,41254,9,52,71,No
E103208,Sales,38,34018,14,58,73,No
E103209,Marketing,36,35192,20,31,51,No
E103210,HR,39,32015,23,50,100,Yes
E103211,Sales,44,138154,14,59,93,Yes
E103212,Finance,51,98916,9,55,78,No
E103213,Sales,55,58343,20,49,94,Yes
E103214,Marketing,25,99306,6,45,35,No
E103215,Sales,24,35829,2,32,11,No
E103216,Engineering,28,64381,1,46,34,No
E103217,Support,39,141451,5,34,30,No
E103218,Marketing,28,111081,20,55,84,Yes
E103219,Support,27,48263,8,37,47,No
E103220,IT,43,133676,9,41,62,No
E103221,Support,22,83260,3,54,52,No
E103222,Finance,25,73306,2,52,42,No
E103223,Engineering,50,121211,8,41,57,No
E103224,IT,42,88418,23,56,94,Yes
E103225,Sales,47,120898,21,30,63,No
E103226,Marketing,35,30148,16,30,49,No
E103227,Finance,30,31754,13,44,66,No
E103228,Engineering,33,56745,9,46,47,No
E103229,IT,27,102914,12,31,52,No
E103230,IT,41,141895,11,46,61,No
E103231,Finance,45,85833,0,49,35,No
E103232,Operations,48,50140,21,55,97,Yes
E103233,Sales,59,104907,18,38,58,No
E103234,Finance,29,90653,18,41,62,No
E103235,IT,22,122535,5,33,22,No
E103236,HR,45,91521,12,42,41,No
E103237,Engineering,28,108315,18,33,65,No
E103238,Finance,40,61075,12,36,63,No
E103239,Operations,43,60697,21,43,73,No
E103240,IT,56,84544,20,56,83,Yes
E103241,Sales,51,39795,3,38,17,No
E103242,Support,50,94555,23,52,71,No
E103243,IT,43,82204,1,30,29,No
E103244,Sales,32,133996,14,30,28,No
E103245,Finance,41,99754,11,49,53,No
E103246,Sales,50,94860,6,33,38,No
E103247,Marketing,55,133107,19,30,59,No
E103248,Marketing,22,81529,17,51,82,Yes
E103249,Marketing,52,41672,22,39,75,No
E103250,Operations,51,84238,12,31,42,No
E103251,Operations,39,126578,16,56,72,No
E103252,HR,38,65950,3,50,44,No
E103253,Operations,59,41009,24,53,93,Yes
E103254,Support,35,77096,13,44,44,No
E103255,Finance,44,49544,19,32,53,No
E103256,IT,46,85728,12,54,69,No
E103257,IT,36,59381,2,52,44,No
E103258,HR,43,55287,17,38,60,No
E103259,Operations,24,94610,13,46,72,No
E103260,Support,40,98122,14,50,80,Yes
